		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
27												hydralazine	18,379	3.27741E-98	1.48285E-115	0.00000E00	0.00000E00	5.09898E-24	7.40925E-28	1.38749E-01	5.92242E-02			2.74939E-96	3.97008E-114	0.00000E00	0.00000E00	5.00841E-23	9.79748E-27	2.42589E-01	1.48060E-01			169	326	1,083	3,020	67	62	6	3			15.366	8.441	7.901	7.735	8.062	10.347	3.346	5.894			8.975	4.960	4.801	5.166	4.684	6.011	1.939	3.415			3.154	2.290	2.194	2.164	2.223	2.584	0.955	1.772													
28												sodium phosphate	6,432	3.27944E-20	0.00000E00	1.97702E-25	0.00000E00	4.77538E-293	1.33610E-243	8.40627E-30	5.13439E-26			3.89917E-19	0.00000E00	1.10889E-24	0.00000E00	5.94137E-291	2.59968E-241	2.55301E-28	1.85628E-24			42	498	193	2,479	232	186	28	18			3.819	12.895	1.408	6.349	27.915	31.041	15.616	35.363			6.357	23.054	2.372	16.475	47.900	52.885	25.959	58.700			2.660	4.416	1.221	3.394	5.530	5.683	4.692	5.871													
29												nystatin	20,476	3.76822E-49	4.01418E-64	1.45388E-97	0.00000E00	1.86872E-45	1.70626E-49	9.28574E-02	3.30350E-03		3.77436E-03	1.45898E-47	6.44837E-63	1.96725E-96	0.00000E00	3.71999E-44	4.22532E-48	1.78311E-01	1.91685E-02		1.80008E-02	119	261	666	2,455	100	91	7	5		2	10.820	6.758	4.859	6.288	12.032	15.187	3.904	9.823		42.553	5.653	3.547	2.578	3.579	6.282	7.928	2.030	5.109		22.129	2.492	1.813	1.337	1.709	2.645	2.981	1.022	2.353		4.468											
30	1			hypertension								erythropoietin	40,778	8.20652E-39	6.48314E-133	3.15825E-227	0.00000E00	1.75921E-58	2.74730E-68	5.03285E-31	1.33510E-01			2.29479E-37	1.94301E-131	9.69746E-226	0.00000E00	4.37750E-57	9.12640E-67	1.58728E-29	2.59297E-01			151	532	1,407	6,814	159	148	55	4			13.730	13.776	10.264	17.453	19.131	24.700	30.675	7.859			3.594	3.631	2.740	5.271	5.011	6.469	8.019	2.052			1.842	1.847	1.422	2.188	2.321	2.689	3.002	1.037													
31	2			hypertension	renal disorders (excl nephropathies)							valsartan	147,716	7.11060E-32	1.85670E-69	0.00000E00	0.00000E00	1.09228E-23	1.51773E-19	4.17613E-01	2.51590E-01	1.00000E00	4.81405E-01	1.55609E-30	3.38932E-68	0.00000E00	0.00000E00	1.06587E-22	1.35996E-18	5.66958E-01	3.83047E-01	1.00000E00	5.32984E-01	317	987	5,994	13,124	237	177	29	10	1	1	28.823	25.557	43.728	33.614	28.516	29.539	16.174	19.646	10.417	21.277	2.080	1.848	3.243	2.562	2.057	2.131	1.166	1.416	0.751	1.534	1.055	0.881	1.656	1.277	1.039	1.090	0.221	0.502	-0.413	0.617											
32												sodium bicarbonate	34,652	2.53578E-35	2.04982E-152	9.14007E-27	0.00000E00	6.25231E-41	9.72520E-43	1.81892E-21	3.16058E-04	2.68713E-01		6.27708E-34	7.62228E-151	5.31322E-26	0.00000E00	1.12466E-39	2.06964E-41	4.26147E-20	2.70086E-03	3.91593E-01		132	518	688	5,077	122	106	41	8	1		12.002	13.413	5.019	13.004	14.679	17.690	22.867	15.717	10.417		3.698	4.169	1.553	4.510	4.523	5.449	7.033	4.830	3.201		1.883	2.043	0.625	1.998	2.173	2.442	2.813	2.272	1.678												
33	2			hypertension	renal disorders (excl nephropathies)							ritonavir	61,479	1.78643E-53	0.00000E00	2.69694E-13	0.00000E00	0.00000E00	1.03460E-129	3.02280E-89	2.40877E-06	3.28730E-32	2.38279E-01	8.70163E-52	0.00000E00	1.08924E-12	0.00000E00	0.00000E00	5.63649E-128	2.75411E-87	3.65200E-05	1.47929E-30	3.28295E-01	220	1,479	596	5,166	596	255	125	14	24	1	20.004	38.297	4.348	13.232	71.712	42.557	69.716	27.505	250.000	21.277	3.473	6.771	0.751	2.410	12.531	7.397	12.096	4.764	43.313	3.685	1.793	2.730	-0.409	1.196	3.635	2.882	3.594	2.252	5.436	1.882											
34	2			hypertension	renal disorders (excl nephropathies)							labetalol	10,601	5.55917E-16	2.86518E-40	3.29499E-318	0.00000E00	2.28198E-30	5.90637E-31	5.55366E-08	1.05511E-06			5.11850E-15	2.99995E-39	1.51760E-316	0.00000E00	3.01504E-29	8.74400E-30	4.25607E-07	1.83668E-05			47	146	774	1,588	59	52	13	7			4.274	3.781	5.647	4.067	7.099	8.678	7.250	13.752			4.307	3.836	6.039	4.629	7.164	8.754	7.290	13.821			2.102	1.925	2.504	2.030	2.834	3.124	2.864	3.788													
35	1				renal disorders (excl nephropathies)							lisinopril	341,474	4.81571E-35	1.54140E-187	0.00000E00	0.00000E00	1.47833E-153	9.20161E-187	1.73257E-10	2.23655E-02	7.72618E-01		1.17286E-33	7.03438E-186	0.00000E00	0.00000E00	8.48902E-152	7.83287E-185	1.94618E-09	8.34267E-02	8.27805E-01		603	2,371	11,210	34,387	786	703	111	26	2		54.828	61.395	81.780	88.075	94.573	117.323	61.907	51.081	20.833		1.711	1.921	2.603	2.942	2.953	3.664	1.931	1.593	0.650		0.774	0.937	1.350	1.457	1.560	1.871	0.949	0.671	-0.622												
36	1				renal disorders (excl nephropathies)							raltegravir	14,361	3.99725E-33	2.25578E-145	1.09423E-07	1.35424E-244	2.00283E-88	4.19850E-15	2.10563E-04	1.51065E-01	9.95350E-06	6.14666E-02	9.14522E-32	7.54934E-144	3.32151E-07	1.29395E-243	6.64493E-87	3.10780E-14	8.99281E-04	2.78433E-01	6.71861E-05	1.27031E-01	81	327	261	1,431	129	39	10	2	4	1	7.365	8.467	1.904	3.665	15.522	6.509	5.577	3.929	41.667	21.277	5.486	6.401	1.419	2.907	11.603	4.836	4.137	2.913	30.900	15.775	2.449	2.650	0.497	1.442	3.525	2.271	2.048	1.543	4.949	3.980											
37	3		nephropathies	hypertension	renal disorders (excl nephropathies)							candesartan	46,226	5.29917E-53	7.66463E-134	0.00000E00	0.00000E00	4.98908E-35	5.74972E-08	6.96702E-02	4.65187E-04			2.50055E-51	2.33190E-132	0.00000E00	0.00000E00	7.67906E-34	2.43202E-07	1.46863E-01	3.83575E-03			187	573	1,774	5,436	132	58	13	9			17.003	14.837	12.942	13.923	15.883	9.680	7.250	17.682			3.928	3.448	3.060	3.501	3.666	2.231	1.670	4.073			1.969	1.773	1.576	1.681	1.871	1.157	0.740	2.026													
38	2		nephropathies		renal disorders (excl nephropathies)							perindopril	29,746	2.91041E-23	1.42508E-56	1.27978E-48	0.00000E00	1.11616E-46	1.33389E-44	1.36196E-06	6.63353E-04		7.76166E-03	3.99520E-22	2.18440E-55	1.03201E-47	0.00000E00	2.28278E-45	2.97829E-43	8.93447E-06	5.19626E-03		3.31878E-02	100	309	700	3,572	121	101	19	7		2	9.093	8.001	5.107	9.149	14.559	16.856	10.597	13.752		42.553	3.262	2.884	1.848	3.585	5.228	6.050	3.795	4.923		15.232	1.702	1.518	0.870	1.711	2.382	2.593	1.923	2.299		3.929											
39												emtricitabine	37,719	3.68098E-23	0.00000E00	5.58467E-20	0.00000E00	0.00000E00	8.74628E-131	1.34897E-65	5.49248E-04	2.07295E-31	1.22056E-02	5.00746E-22	0.00000E00	2.75212E-19	0.00000E00	0.00000E00	4.96351E-129	7.90113E-64	4.45081E-03	6.99622E-30	4.45145E-02	115	1,076	299	3,500	477	210	86	8	21	2	10.456	27.862	2.181	8.965	57.394	35.047	47.964	15.717	218.750	42.553	2.958	8.066	0.613	2.687	16.396	9.943	13.568	4.437	61.782	12.012	1.562	2.975	-0.700	1.339	4.018	3.306	3.759	2.149	5.948	3.586											
40	1				renal disorders (excl nephropathies)							alendronic acid	112,742	1.15484E-27	1.59109E-99	0.00000E00	0.00000E00	1.04807E-03	4.91005E-05	4.03248E-08	6.65444E-01			2.00438E-26	3.71501E-98	0.00000E00	0.00000E00	2.48377E-03	1.47302E-04	3.21033E-07	7.76201E-01			251	901	8,523	15,557	120	98	47	6			22.822	23.330	62.178	39.846	14.439	16.355	26.213	11.788			2.158	2.213	6.270	4.205	1.364	1.545	2.476	1.113			1.108	1.140	2.554	1.912	0.447	0.627	1.308	0.155													
41												tenofovir disoproxil and emtricitabine	24,839	6.60904E-18	0.00000E00	7.53999E-10	0.00000E00	1.37660E-279	2.43633E-93	1.00229E-48	1.39630E-03	4.48030E-14	5.48682E-03	6.78888E-17	0.00000E00	2.60581E-09	0.00000E00	1.46804E-277	1.07041E-91	4.56600E-47	9.51105E-03	6.72046E-13	2.51987E-02	80	726	216	2,573	332	145	61	6	10	2	7.274	18.799	1.576	6.590	39.947	24.199	34.021	11.788	104.167	42.553	3.125	8.271	0.673	3.036	17.342	10.428	14.617	5.054	44.668	18.242	1.641	3.010	-0.566	1.498	4.098	3.375	3.866	2.337	5.481	4.189											
42	2		nephropathies		renal disorders (excl nephropathies)							cefazolin	10,882	5.96556E-12	2.29572E-41	1.23533E-62	0.00000E00	1.92743E-22	2.46651E-22	4.37913E-01	9.63189E-02		4.69245E-02	4.00355E-11	2.47839E-40	1.19782E-61	0.00000E00	1.74403E-21	2.56442E-21	5.85789E-01	2.04841E-01		1.10239E-01	41	150	377	2,363	50	43	3	2		1	3.728	3.884	2.750	6.052	6.016	7.176	1.673	3.929		21.277	3.658	3.839	2.752	7.287	5.909	7.045	1.637	3.845		20.819	1.867	1.926	1.428	2.566	2.557	2.812	0.711	1.943		4.380											
43	1				renal disorders (excl nephropathies)							abacavir	19,863	8.57874E-61	1.42773E-272	1.27805E-02	0.00000E00	1.90101E-104	7.14250E-27	4.35344E-27	1.59424E-02	1.67907E-11		5.18156E-59	9.24798E-271	2.32947E-02	0.00000E00	7.46896E-103	9.09167E-26	1.15156E-25	6.69013E-02	2.26674E-10		132	537	296	1,997	162	63	38	4	8		12.002	13.905	2.159	5.115	19.492	10.514	21.194	7.859	83.333		6.470	7.633	1.160	2.936	10.526	5.651	11.380	4.213	44.687		2.686	2.898	0.211	1.455	3.385	2.495	3.506	2.075	5.481												
44												metoprolol	271,621	5.87744E-03	1.68189E-45	0.00000E00	0.00000E00	1.02574E-47	1.31773E-56	1.20704E-03	5.71627E-01	5.24019E-01	3.37937E-01	1.33659E-02	1.92984E-44	0.00000E00	0.00000E00	2.15695E-46	3.81860E-55	4.49897E-03	6.85370E-01	6.24652E-01	4.09578E-01	327	1,453	9,209	22,576	451	382	69	15	1	2	29.733	37.624	67.182	57.824	54.265	63.752	38.483	29.470	10.417	42.553	1.166	1.477	2.691	2.381	2.129	2.501	1.509	1.155	0.408	1.668	0.221	0.561	1.397	1.181	1.089	1.321	0.593	0.208	-1.292	0.738											
45	3		nephropathies	hypertension	renal disorders (excl nephropathies)							zoledronic acid	102,795	2.67354E-07	2.28606E-76	0.00000E00	0.00000E00	3.62861E-54	1.81844E-42	8.85159E-14	3.53198E-02	6.64606E-02		1.18388E-06	4.45670E-75	0.00000E00	0.00000E00	8.59923E-53	3.75260E-41	1.36949E-12	1.08066E-01	1.38034E-01		163	779	3,401	8,623	253	188	56	10	3		14.821	20.171	24.811	22.086	30.442	31.375	31.233	19.646	31.250		1.536	2.098	2.624	2.406	3.158	3.254	3.236	2.035	3.237		0.618	1.063	1.362	1.194	1.657	1.700	1.694	1.025	1.695												
46	1				renal disorders (excl nephropathies)							lamivudine	50,406	6.45158E-56	0.00000E00	8.28836E-06	0.00000E00	4.10666E-285	8.69202E-50	1.90935E-79	1.97529E-04	8.62606E-69		3.47925E-54	0.00000E00	2.22291E-05	0.00000E00	4.71634E-283	2.19232E-48	1.30472E-77	1.82037E-03	5.82259E-67		201	1,523	539	4,584	431	138	108	10	41		18.276	39.437	3.932	11.741	51.859	23.031	60.234	19.646	427.083		3.872	8.559	0.829	2.628	11.040	4.875	12.748	4.151	90.285		1.949	3.058	-0.268	1.310	3.453	2.282	3.669	2.053	6.495												
47	1			hypertension								insulin (human)	120,274	5.88228E-04	7.66891E-127	8.88275E-294	0.00000E00	2.84887E-53	2.72791E-59	1.20762E-07	8.56108E-04	2.95444E-01		1.62085E-03	2.19988E-125	3.79896E-292	0.00000E00	6.64588E-52	8.25647E-58	9.00226E-07	6.48985E-03	4.19842E-01		164	1,018	3,170	13,181	276	238	48	15	2		14.912	26.360	23.126	33.760	33.209	39.720	26.771	29.470	20.833		1.320	2.345	2.076	3.233	2.944	3.521	2.370	2.609	1.844		0.401	1.223	1.034	1.579	1.556	1.814	1.245	1.383	0.883												
48	2		nephropathies		renal disorders (excl nephropathies)							losartan	121,384	1.06330E-43	1.26352E-83	0.00000E00	0.00000E00	2.72128E-08	3.45832E-08	7.30591E-08	9.37100E-04		4.16614E-01	3.41614E-42	2.56277E-82	0.00000E00	0.00000E00	1.08343E-07	1.48588E-07	5.49619E-07	6.88183E-03		4.73946E-01	308	900	4,211	9,204	153	118	49	15		1	28.005	23.305	30.720	23.574	18.409	19.693	27.328	29.470		21.277	2.460	2.052	2.756	2.155	1.616	1.728	2.398	2.585		1.866	1.297	1.032	1.430	1.048	0.691	0.789	1.261	1.370		0.900											
49	2		nephropathies		renal disorders (excl nephropathies)							hydrochlorothiazide	255,288	2.81070E-06	3.53458E-110	0.00000E00	0.00000E00	3.31120E-88	9.95115E-101	3.66104E-02	1.12902E-03		1.00000E00	1.08546E-05	9.09928E-109	0.00000E00	0.00000E00	1.07470E-86	4.51782E-99	8.45648E-02	8.16366E-03		1.00000E00	342	1,669	10,013	22,008	533	459	57	25		1	31.097	43.217	73.048	56.369	64.132	76.602	31.790	49.116		21.277	1.297	1.808	3.130	2.478	2.678	3.199	1.326	2.049		0.887	0.375	0.850	1.607	1.233	1.419	1.676	0.407	1.035		-0.172											
50												calcium carbonate	92,311	7.35462E-29	2.37584E-91	1.49083E-222	0.00000E00	1.31508E-18	1.55226E-22	7.71813E-11	6.31030E-04	5.50244E-19		1.35433E-27	5.30076E-90	4.46317E-221	0.00000E00	1.00688E-17	1.65170E-21	9.30715E-10	5.02685E-03	9.28537E-18		222	765	2,425	7,702	158	136	47	13	18		20.185	19.809	17.691	19.727	19.011	22.697	26.213	25.540	187.500		2.331	2.296	2.069	2.391	2.195	2.620	3.024	2.946	21.630		1.219	1.192	1.029	1.186	1.133	1.388	1.596	1.559	4.435												
51	3		nephropathies	hypertension	renal disorders (excl nephropathies)							calcitriol	16,557	4.67419E-20	8.30334E-89	2.77953E-75	0.00000E00	3.35458E-08	1.75874E-06	1.57151E-10	1.20114E-08			5.38780E-19	1.77374E-87	3.09627E-74	0.00000E00	1.32497E-07	6.37076E-06	1.79460E-09	2.56606E-07			67	271	529	2,457	37	27	19	10			6.092	7.017	3.859	6.293	4.452	4.506	10.597	19.646			3.929	4.571	2.531	4.578	2.867	2.901	6.821	12.641			1.970	2.174	1.311	2.017	1.517	1.535	2.769	3.659													
52												alfacalcidol	15,809	1.22625E-59	2.61316E-132	5.47606E-39	0.00000E00	2.75121E-11	1.04557E-03	5.33176E-10	1.32913E-04			7.12167E-58	7.71649E-131	3.95035E-38	0.00000E00	1.43121E-10	2.55666E-03	5.53423E-09	1.32913E-03			118	325	414	1,963	42	20	18	6			10.729	8.416	3.020	5.028	5.054	3.338	10.039	11.788			7.273	5.766	2.062	3.724	3.410	2.250	6.768	7.942			2.853	2.503	1.024	1.760	1.767	1.169	2.757	2.989													
53	1				renal disorders (excl nephropathies)							melphalan	20,030	6.96672E-07	2.09824E-85	9.04241E-44	0.00000E00	8.95881E-29	2.72848E-14	1.95137E-08	1.63847E-02	1.65373E-01		2.95499E-06	4.38882E-84	6.91903E-43	0.00000E00	1.13352E-27	1.89602E-13	1.63278E-07	6.72450E-02	2.89940E-01		47	294	508	2,460	77	45	18	4	1		4.274	7.613	3.706	6.301	9.265	7.510	10.039	7.859	10.417		2.275	4.092	1.995	3.678	4.940	3.999	5.340	4.178	5.537		1.184	2.017	0.978	1.744	2.300	1.997	2.416	2.063	2.469												
54	1				renal disorders (excl nephropathies)							famotidine	64,157	2.06762E-39	3.72515E-168	1.31655E-202	0.00000E00	1.96541E-36	2.42328E-22	4.94815E-36	1.36335E-01			6.00404E-38	1.43848E-166	3.54285E-201	0.00000E00	3.15522E-35	2.53885E-21	1.76412E-34	2.61541E-01			198	763	1,827	6,072	162	108	73	6			18.003	19.757	13.328	15.552	19.492	18.024	40.714	11.788			2.994	3.306	2.247	2.746	3.240	2.995	6.763	1.956			1.579	1.713	1.145	1.368	1.694	1.581	2.756	0.968													
55												polystyrene sulfonate	6,738	3.89897E-12	3.31716E-67	2.08925E-51	0.00000E00	1.29406E-18	1.62208E-16	3.05207E-06	4.19224E-02			2.68833E-11	5.74212E-66	1.76188E-50	0.00000E00	9.95894E-18	1.28446E-15	1.85385E-05	1.18696E-01			32	151	259	1,538	36	29	9	2			2.910	3.910	1.889	3.939	4.332	4.840	5.020	3.929			4.615	6.297	3.065	7.770	6.876	7.676	7.941	6.210			2.201	2.627	1.578	2.638	2.775	2.935	2.988	2.634													
56	3		nephropathies	hypertension	renal disorders (excl nephropathies)							allopurinol	106,034	2.58030E-79	3.25614E-254	2.57785E-79	0.00000E00	9.79113E-79	1.02971E-79	1.13184E-04	7.20366E-05			1.85536E-77	2.04322E-252	2.93998E-78	0.00000E00	2.92363E-77	3.89572E-78	5.24356E-04	8.25785E-04			357	1,215	2,108	15,068	303	255	36	16			32.460	31.461	15.378	38.594	36.458	42.557	20.078	31.434			3.267	3.184	1.555	4.352	3.668	4.281	2.016	3.157			1.705	1.660	0.627	1.954	1.872	2.095	1.012	1.658													
57	2		nephropathies		renal disorders (excl nephropathies)							atenolol	125,307	6.21767E-11	2.65710E-41	0.00000E00	0.00000E00	1.91599E-21	2.63241E-20	1.71853E-04	4.86191E-05	2.71423E-02		3.80109E-10	2.85319E-40	0.00000E00	0.00000E00	1.65351E-20	2.43901E-19	7.53580E-04	5.71274E-04	7.96567E-02		210	767	4,587	9,874	205	160	40	18	4		19.094	19.861	33.463	25.290	24.666	26.702	22.309	35.363	41.667		1.623	1.692	2.913	2.247	2.098	2.270	1.896	3.005	3.540		0.698	0.755	1.508	1.104	1.068	1.182	0.923	1.587	1.824												
58	2			hypertension	renal disorders (excl nephropathies)							everolimus	37,015	9.95619E-81	1.38361E-211	1.23328E-12	0.00000E00	1.79690E-88	2.58633E-83	1.25570E-19	4.56148E-28			7.51692E-79	7.71746E-210	4.81844E-12	0.00000E00	6.23901E-87	1.06745E-81	2.78291E-18	1.78658E-26			206	628	638	4,035	190	159	40	31			18.731	16.261	4.654	10.335	22.861	26.535	22.309	60.904			5.412	4.741	1.345	3.214	6.605	7.661	6.423	17.533			2.430	2.226	0.421	1.572	2.717	2.932	2.682	4.131													
59	1				renal disorders (excl nephropathies)							amoxicillin	74,568	3.45667E-20	8.52822E-166	3.09553E-99	0.00000E00	4.75392E-44	1.35550E-38	1.07252E-05	9.76522E-02		2.81310E-01	4.07779E-19	3.23107E-164	4.28543E-98	0.00000E00	9.21767E-43	2.67565E-37	6.02376E-05	2.05814E-01		3.60270E-01	170	829	1,676	6,090	192	150	31	7		1	15.457	21.466	12.227	15.598	23.102	25.033	17.289	13.752		21.277	2.210	3.088	1.763	2.336	3.305	3.580	2.469	1.964		3.038	1.142	1.616	0.804	1.155	1.722	1.838	1.304	0.974		1.603											
60	2		nephropathies		renal disorders (excl nephropathies)							atorvastatin	308,733	5.85164E-25	1.68001E-97	0.00000E00	0.00000E00	8.06615E-43	4.64286E-54	3.97687E-01	3.43954E-02	1.00000E00	1.00000E00	8.74848E-24	3.87755E-96	0.00000E00	0.00000E00	1.48676E-41	1.29053E-52	5.48073E-01	1.07059E-01	1.00000E00	1.00000E00	516	1,874	7,521	21,844	478	409	58	23	2	1	46.918	48.525	54.868	55.949	57.514	68.258	32.348	45.187	20.833	21.277	1.619	1.678	1.914	2.000	1.985	2.356	1.116	1.558	0.718	0.734	0.694	0.743	0.920	0.948	0.988	1.235	0.158	0.640	-0.477	-0.447											
61												lopinavir and ritonavir	19,657	7.34061E-42	0.00000E00	2.69800E-06	0.00000E00	7.50890E-223	2.15440E-73	3.05105E-48	2.77994E-03	3.36910E-05		2.26211E-40	0.00000E00	7.53992E-06	0.00000E00	5.60539E-221	7.52382E-72	1.31677E-46	1.67509E-02	2.16585E-04		107	685	182	1,967	264	114	56	5	4		9.729	17.737	1.328	5.038	31.765	19.025	31.233	9.823	41.667		5.293	9.918	0.717	2.921	17.426	10.359	16.963	5.322	22.573		2.398	3.264	-0.476	1.448	4.105	3.365	4.080	2.412	4.496												
62												docusate sodium	74,994	6.10382E-05	1.52970E-43	1.85692E-272	0.00000E00	1.41845E-37	1.11702E-47	3.14813E-06	3.76964E-03		1.02336E-06	1.98210E-04	1.68772E-42	6.84202E-271	0.00000E00	2.40653E-36	2.71675E-46	1.89814E-05	2.13461E-02		1.40996E-05	115	528	2,233	6,570	180	166	32	10		6	10.456	13.672	16.290	16.828	21.658	27.704	17.847	19.646		127.660	1.485	1.948	2.353	2.522	3.080	3.940	2.534	2.790		18.126	0.570	0.957	1.210	1.256	1.621	1.976	1.341	1.480		4.180											
63												amoxicillin and beta-lactamase inhibitor	42,298	7.50523E-34	5.74293E-150	7.32750E-34	0.00000E00	6.92063E-33	4.45309E-23	1.33826E-01	4.61156E-01		1.70630E-01	1.74352E-32	2.09669E-148	4.82125E-33	0.00000E00	9.56713E-32	4.89121E-22	2.35488E-01	5.85792E-01		2.61211E-01	145	573	848	4,069	122	86	11	3		1	13.184	14.837	6.186	10.422	14.679	14.352	6.135	5.894		21.277	3.327	3.772	1.569	2.796	3.703	3.618	1.544	1.484		5.356	1.731	1.901	0.639	1.391	1.886	1.853	0.627	0.569		2.421											
64	4		nephropathies	hypertension	renal disorders (excl nephropathies)	renal tubular disorder						ciprofloxacin	72,382	3.88389E-54	2.25379E-244	1.68422E-110	0.00000E00	8.93339E-146	6.58688E-111	5.63608E-01	1.67544E-01			1.95489E-52	1.37140E-242	2.52106E-109	0.00000E00	4.76341E-144	3.32271E-109	6.91854E-01	2.99414E-01			243	960	1,682	7,145	339	251	14	6			22.095	24.858	12.271	18.300	40.789	41.889	7.808	11.788			3.258	3.692	1.824	2.877	6.024	6.180	1.149	1.734			1.700	1.870	0.852	1.429	2.585	2.623	0.200	0.794													
65	3		nephropathies	hypertension	renal disorders (excl nephropathies)							omeprazole	295,915	5.67128E-16	0.00000E00	0.00000E00	0.00000E00	6.25923E-26	4.73893E-29	1.62670E-19	1.77790E-01		3.76912E-01	5.19008E-15	0.00000E00	0.00000E00	0.00000E00	6.92224E-25	6.51962E-28	3.51025E-18	3.07212E-01		4.40916E-01	455	2,621	7,371	22,293	405	327	124	19		2	41.371	67.868	53.773	57.099	48.731	54.573	69.158	37.328		42.553	1.489	2.455	1.959	2.140	1.754	1.965	2.489	1.343		1.531	0.574	1.288	0.952	1.039	0.810	0.973	1.315	0.426		0.615											
66	4		nephropathies		renal disorders (excl nephropathies)	renal tubular disorder, renal tubular necrosis	renal tubular necrosis					cyclophosphamide	101,420	3.89845E-122	2.94938E-204	7.79565E-01	1.64976E-311	1.21817E-17	1.11420E-08	1.51030E-14	3.04087E-06	2.32655E-01	5.73742E-06	3.67916E-120	1.55852E-202	8.37622E-01	1.90639E-310	8.95928E-17	5.14420E-08	2.58009E-13	4.20356E-05	3.61092E-01	5.47261E-05	422	1,084	1,295	6,170	166	105	57	18	2	6	38.371	28.069	9.447	15.803	19.974	17.523	31.790	35.363	20.833	127.660	4.041	2.968	0.992	1.702	2.099	1.840	3.339	3.713	2.187	13.403	2.010	1.559	-0.012	0.730	1.068	0.879	1.739	1.892	1.129	3.744											
67	1				renal disorders (excl nephropathies)							aciclovir	64,722	2.09123E-13	2.63395E-138	4.44288E-27	0.00000E00	3.49705E-86	6.79777E-52	4.64902E-08	3.79853E-02		2.49170E-01	1.59075E-12	8.26403E-137	2.62086E-26	0.00000E00	1.08773E-84	1.81540E-50	3.66558E-07	1.10889E-01		3.35837E-01	135	708	1,159	6,234	244	160	33	7		1	12.275	18.333	8.455	15.967	29.359	26.702	18.405	13.752		21.277	2.021	3.038	1.398	2.800	4.844	4.401	3.029	2.263		3.500	1.014	1.593	0.476	1.393	2.272	2.135	1.598	1.178		1.807											
68	3		nephropathies	hypertension	renal disorders (excl nephropathies)							irbesartan	42,952	8.97709E-14	2.85709E-76	1.95960E-278	0.00000E00	5.86530E-37	1.79958E-35	1.00000E00	1.83328E-02			7.06011E-13	5.46384E-75	7.44959E-277	0.00000E00	9.83921E-36	3.14234E-34	1.00000E00	7.35054E-02			102	436	1,568	4,992	130	107	7	6			9.274	11.290	11.439	12.786	15.642	17.857	3.904	11.788			2.302	2.817	2.905	3.455	3.886	4.435	0.968	2.922			1.201	1.485	1.504	1.664	1.955	2.146	-0.047	1.547													
